,Name,Geometry,Area,Total,Kids,Middle,Senior,Kids_per_1000,latitude,longitude
0,praha 1,"[[14.410891049000043, 50.078674687000046], [14.409823394000057, 50.07906597400006], [14.409498644000053, 50.079838421000034], [14.409135422000077, 50.08076547200005], [14.409133017000045, 50.080766166000046], [14.409122900000057, 50.081177052000044], [14.409107517000052, 50.08127788500008], [14.407930326000042, 50.08124830100007], [14.406978834000029, 50.08123046000003], [14.406188198000052, 50.08122088500005], [14.404530876000024, 50.08117682300008], [14.404565942000033, 50.080806358000075], [14.404408449000073, 50.080800829000054], [14.404228619000037, 50.08079685900003], [14.403978049000045, 50.08079324000005], [14.403953535000028, 50.08079179100008], [14.403698577000057, 50.08077770700004], [14.403168664000077, 50.08075202900005], [14.403156436000074, 50.08075248800003], [14.402332523000041, 50.080749464000064], [14.402225991000023, 50.080748999000036], [14.401914519000059, 50.08074786800006], [14.401915079000048, 50.080660332000036], [14.401940146000072, 50.08064866900003], [14.401950773000067, 50.080624743000044], [14.401937431000022, 50.08060341000004], [14.401894845000072, 50.080590193000035], [14.40185890600003, 50.08059862200008], [14.401843424000049, 50.080618214000026], [14.401746805000073, 50.08060637500006], [14.401653687000078, 50.080618353000034], [14.401633524000033, 50.08059922900003], [14.40159271500005, 50.080590888000074], [14.401545704000057, 50.080614128000036], [14.401546604000032, 50.08064415900003], [14.401580340000066, 50.08066049400003], [14.401578929000038, 50.080742781000026], [14.400801064000063, 50.08065189000007], [14.400648927000077, 50.08064111400006], [14.400456659000042, 50.08063857600007], [14.40032651200005, 50.080645633000074], [14.40026113700003, 50.080649907000065], [14.40019540000003, 50.08065850500003], [14.399809617000074, 50.08070795500004], [14.399668444000042, 50.08072828400003], [14.39964936900003, 50.08067512800005], [14.399618227000076, 50.080594037000026], [14.399673741000072, 50.08058180900008], [14.399665941000023, 50.08055897100007], [14.39884156100004, 50.08065091000003], [14.398734572000023, 50.080251135000026], [14.397579889000042, 50.07992510300005], [14.397512696000035, 50.08001879600005], [14.397487314000045, 50.080054301000075], [14.397460151000075, 50.08009218900003], [14.397405201000026, 50.08016890700003], [14.397203740000066, 50.08045008900007], [14.397074478000036, 50.08063067000006], [14.397063820000028, 50.08064551700005], [14.397131136000041, 50.08073944200004], [14.397342045000073, 50.08101956000007], [14.396167151000043, 50.081361462000075], [14.395746842000051, 50.08148307700003], [14.395491002000028, 50.081112561000054], [14.395435125000063, 50.081097525000075], [14.395384165000053, 50.08108456000008], [14.395237016000067, 50.08104853400005], [14.394373359000042, 50.080832807000036], [14.39433746700007, 50.08082390200008], [14.394332656000074, 50.080822658000045], [14.393910107000067, 50.08156316600008], [14.393919671000049, 50.081579082000076], [14.39413606200003, 50.08193947500007], [14.393853206000074, 50.08201138700008], [14.393764883000074, 50.08203386000008], [14.393738020000058, 50.08204073300004], [14.393733996000037, 50.082041737000054], [14.392515420000052, 50.082351592000066], [14.392285766000043, 50.08198139500007], [14.392049023000027, 50.08194022200007], [14.391052253000055, 50.08176701700006], [14.390895225000065, 50.08213872700003], [14.39071741500004, 50.08255996400004], [14.391024378000054, 50.08290508200008], [14.38953422700007, 50.083409532000076], [14.389284462000035, 50.083094360000075], [14.389248920000057, 50.08304963200004], [14.38802372200007, 50.08297456000008], [14.388019764000035, 50.08298183200003], [14.388008008000043, 50.083003751000035], [14.387870710000072, 50.083788921000064], [14.387864088000072, 50.083796774000064], [14.387884621000069, 50.08380231900003], [14.388121761000036, 50.08391859800008], [14.38836243000003, 50.08403092300006], [14.388342694000073, 50.08404795800004], [14.387264453000057, 50.08497735600008], [14.387247504000072, 50.084991916000035], [14.387241966000033, 50.08499668800005], [14.386753932000033, 50.084751288000064], [14.386749231000067, 50.08474887300008], [14.385630908000053, 50.08510696500008], [14.38555776000004, 50.08513032700006], [14.385521675000064, 50.08510588200005], [14.385509476000038, 50.085099624000065], [14.385087856000041, 50.085291432000076], [14.384975398000051, 50.08530077200004], [14.384841788000074, 50.08531204500008], [14.384992563000026, 50.08553692500004], [14.385035635000065, 50.085601111000074], [14.38544657500006, 50.08621425600006], [14.385549325000056, 50.08636452500008], [14.385569253000028, 50.08636829200003], [14.38726700500007, 50.08676927600004], [14.387591886000052, 50.086888266000074], [14.38810668900004, 50.087150380000026], [14.388232397000024, 50.08729034100003], [14.38826378400006, 50.08750697000005], [14.388199082000028, 50.087801925000065], [14.388032047000024, 50.08868683500003], [14.387965933000032, 50.08933809700005], [14.388603113000045, 50.090581618000044], [14.388780544000042, 50.09102496700007], [14.389095562000023, 50.09252804500005], [14.389436732000036, 50.09276265400007], [14.39105020200003, 50.092946047000055], [14.392184753000038, 50.09307128700004], [14.39685173600003, 50.09358637200006], [14.39834817700006, 50.09330301000006], [14.399235715000032, 50.09342686400004], [14.39992634500004, 50.09355511700005], [14.403882998000029, 50.09412497300008], [14.404453849000049, 50.09420654300004], [14.405927166000026, 50.094392449000054], [14.406228316000067, 50.09445863000008], [14.407231262000039, 50.09468404800003], [14.40795789200007, 50.09483604400003], [14.408696490000068, 50.09494271600005], [14.409155511000051, 50.09502805500006], [14.409072782000067, 50.09515477600007], [14.409207860000038, 50.09514396700007], [14.409263705000058, 50.09513947700003], [14.409382704000052, 50.09512996600006], [14.409416720000024, 50.09512726300005], [14.409636836000061, 50.09541242700004], [14.411107345000062, 50.095423210000035], [14.410964747000037, 50.09467650300007], [14.410961843000052, 50.09465382800005], [14.41095251300004, 50.094580121000035], [14.410946996000064, 50.09453670200003], [14.410942833000036, 50.09451990600007], [14.410941527000034, 50.09449174500003], [14.410676701000057, 50.09443841700005], [14.41067115800007, 50.09443729000003], [14.410549842000023, 50.09441283500007], [14.410571238000045, 50.094370894000065], [14.410807969000075, 50.09390775600008], [14.410892843000056, 50.09374265100007], [14.410907330000043, 50.09371452800008], [14.41091338800004, 50.093715882000026], [14.410985340000025, 50.09373169700007], [14.411024286000043, 50.09374023100003], [14.411030898000035, 50.093741634000025], [14.411298510000051, 50.09380038100005], [14.411952660000054, 50.09334990700006], [14.412137071000075, 50.09322066800007], [14.41214171100006, 50.093217448000075], [14.412059119000048, 50.09310965800006], [14.412055415000054, 50.09311114500008], [14.412004363000051, 50.093025391000026], [14.411962772000038, 50.092948825000065], [14.411835817000053, 50.092766220000044], [14.411719732000051, 50.092629051000074], [14.411695763000068, 50.092601968000054], [14.411607666000066, 50.09250013400003], [14.411479325000073, 50.09235498000004], [14.411472918000072, 50.09233680500006], [14.411430920000043, 50.09221799900007], [14.412309303000029, 50.09272921400003], [14.413510219000045, 50.093167254000036], [14.413916657000073, 50.093237841000075], [14.414444175000028, 50.09331025800003], [14.41477082700004, 50.09337132400003], [14.41504169700005, 50.09344451000004], [14.416492391000077, 50.09389429400005], [14.417045021000035, 50.09304707900003], [14.417115068000044, 50.09306190500007], [14.417153175000067, 50.09307172300004], [14.41864115900006, 50.09345734800007], [14.420601099000066, 50.09380132800004], [14.422396670000069, 50.093997036000076], [14.42462602200004, 50.09415141800008], [14.426770403000035, 50.09429215800003], [14.426804502000039, 50.09429499300006], [14.426808379000022, 50.09429533600007], [14.426853298000026, 50.09429903800003], [14.427089049000074, 50.094318807000036], [14.427137291000065, 50.09432280300007], [14.427141168000048, 50.09432314600008], [14.429272922000052, 50.09450120200006], [14.431877153000073, 50.09402171800008], [14.433897415000047, 50.09427187300008], [14.435556857000051, 50.09421338000004], [14.436613831000045, 50.09429519500003], [14.436548497000047, 50.094025773000055], [14.436547184000062, 50.09402003000008], [14.436550479000061, 50.09400262400004], [14.436563295000042, 50.09393469100007], [14.43660546600006, 50.09371016700004], [14.436621819000038, 50.093623035000064], [14.436689132000026, 50.09326559700003], [14.43670843600006, 50.093162662000054], [14.436795509000035, 50.09270015100003], [14.436830980000025, 50.09251160900004], [14.436835709000036, 50.09248616200006], [14.436866203000022, 50.09232422600007], [14.436396668000043, 50.09135020100007], [14.436812780000025, 50.09071892800006], [14.436869987000023, 50.09063204900008], [14.436974442000064, 50.09044679200008], [14.436995618000026, 50.09041699000005], [14.437004645000059, 50.090404446000036], [14.437047975000041, 50.09034356700005], [14.437060478000035, 50.09032597700008], [14.437130655000033, 50.09022790100005], [14.437265865000029, 50.09003601500007], [14.437359909000065, 50.08990147700007], [14.437371496000026, 50.08988553000006], [14.437337987000035, 50.089367346000074], [14.43756875500003, 50.08941760300007], [14.43758839800006, 50.08942206200004], [14.43774725000003, 50.08945634100007], [14.437776476000067, 50.089462827000034], [14.43793542900005, 50.08949729700004], [14.437937777000059, 50.08927424500007], [14.437936181000055, 50.08905447400008], [14.437933011000041, 50.08881432600003], [14.437942132000046, 50.08853841700005], [14.43797115500007, 50.088274341000044], [14.437976551000077, 50.08811100300005], [14.437845665000054, 50.08800060100003], [14.437842954000075, 50.08799546000006], [14.437824416000069, 50.087843802000066], [14.437812390000033, 50.08767683700006], [14.437763945000029, 50.087358720000054], [14.43767727900007, 50.087028694000026], [14.437574146000031, 50.086745403000066], [14.437457133000066, 50.086503995000044], [14.437357094000049, 50.08653717100003], [14.437331591000031, 50.08654562600003], [14.437231867000037, 50.086578649000046], [14.437214858000061, 50.08658431500004], [14.437214405000077, 50.08658445700007], [14.437195589000055, 50.08659132500003], [14.437121518000026, 50.08650355000003], [14.43662637600005, 50.08591124700007], [14.436470307000036, 50.085720656000035], [14.436465808000037, 50.08571199900007], [14.43628743000005, 50.08537159400004], [14.436268575000042, 50.08533571100003], [14.43624514000004, 50.085290893000035], [14.436213090000024, 50.08522961300008], [14.436017768000056, 50.084856942000044], [14.435965478000071, 50.084757024000055], [14.435685759000023, 50.084222786000055], [14.43541306700007, 50.08386305700003], [14.434524090000025, 50.082690650000075], [14.434323948000042, 50.082420557000034], [14.434073420000061, 50.08215789600007], [14.433883820000062, 50.081955349000054], [14.43383540900004, 50.08190069800003], [14.433274618000041, 50.081304472000056], [14.432773675000021, 50.081010493000065], [14.433309360000067, 50.08061951600007], [14.433335033000048, 50.08060563200007], [14.433364532000041, 50.080602886000065], [14.433475814000076, 50.08062334700003], [14.433505720000028, 50.080629259000034], [14.43354109300003, 50.08061750400003], [14.433633366000038, 50.080583009000065], [14.433536720000063, 50.08038441600007], [14.432760580000036, 50.079118048000055], [14.43155355700003, 50.078439597000056], [14.431288909000045, 50.07827950400008], [14.430709337000053, 50.07784677600006], [14.430520750000028, 50.07761454200005], [14.430512816000032, 50.077555301000075], [14.430457399000034, 50.077179654000076], [14.430444059000024, 50.07708762500005], [14.429222498000058, 50.07714753100004], [14.427631638000037, 50.07720977400004], [14.426635971000053, 50.07724735200003], [14.426332904000049, 50.077256558000045], [14.423892342000045, 50.077360888000044], [14.422554348000062, 50.07743818900008], [14.421268009000073, 50.077499448000026], [14.421459922000054, 50.07817036100005], [14.421713030000035, 50.07863821900003], [14.422010157000045, 50.079084925000075], [14.420988907000037, 50.07912845200008], [14.419606771000076, 50.07916061000003], [14.419525037000028, 50.078370300000074], [14.417956175000029, 50.07786911300008], [14.417700814000057, 50.07781018800006], [14.416390620000072, 50.07753982200006], [14.415129182000044, 50.07743712800004], [14.414389565000022, 50.07738983100006], [14.414098874000047, 50.07632023700006], [14.413871529000062, 50.07580090700003], [14.411511889000053, 50.075591760000066], [14.411496470000031, 50.07567625300004], [14.411415198000043, 50.076121854000064], [14.41140568700007, 50.07617419600007], [14.41121712100005, 50.07720803600006], [14.410891049000043, 50.078674687000046]]",5538443.86,30561.0,2391.0,22963.0,4594.0,104.12402560641031,50.08728000000008,14.41742000000005
